Linux 6.8.0-94-generic (edge-7bf6f060000000000000ac1f6b24deb2) 	05/26/26 	_x86_64_	(48 CPU)

01:55:31     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
02:39:35     all    0.65    0.00    0.80    0.08    0.00    0.25    0.00    0.78    0.00   97.43
02:39:36     all    0.50    0.00    0.78    0.06    0.00    0.29    0.00    0.82    0.00   97.54
02:39:37     all    0.95    0.00    1.13    0.11    0.00    0.21    0.00    1.28    0.00   96.32
02:39:38     all    0.67    0.00    1.09    0.04    0.00    0.29    0.00    1.89    0.00   95.98
02:39:39     all    0.55    0.00    0.88    0.08    0.00    0.31    0.00    0.76    0.00   97.42
02:39:40     all    1.81    0.00    1.52    0.04    0.00    0.36    0.00    1.18    0.00   95.08
02:39:41     all    0.99    0.00    1.16    0.04    0.00    0.38    0.00    1.22    0.00   96.20
02:39:42     all    0.38    0.00    1.11    0.06    0.00    0.40    0.00    1.07    0.00   96.98
02:39:43     all    1.35    0.00    1.43    0.25    0.00    0.27    0.00    1.39    0.00   95.30
02:39:44     all    1.09    0.00    1.26    0.02    0.00    0.42    0.00    0.99    0.00   96.22
02:39:45     all    0.80    0.00    1.01    0.06    0.00    0.29    0.00    1.26    0.00   96.55
02:39:46     all    0.61    0.00    0.99    0.00    0.00    0.40    0.00    0.86    0.00   97.09
02:39:47     all    0.55    0.00    1.01    0.17    0.00    0.32    0.00    1.62    0.00   96.28
02:39:48     all    0.91    0.00    0.86    0.02    0.00    0.34    0.00    1.22    0.00   96.63
02:39:49     all    0.46    0.00    0.84    0.11    0.00    0.27    0.00    1.20    0.00   97.09
02:39:50     all    1.13    0.00    1.22    0.02    0.00    0.29    0.00    1.28    0.00   96.05
02:39:51     all    1.53    0.00    1.16    0.08    0.00    0.27    0.00    1.32    0.00   95.63
02:39:52     all    0.46    0.00    1.05    0.02    0.00    0.23    0.00    1.92    0.00   96.27
02:39:53     all    0.65    0.00    0.99    0.04    0.00    0.27    0.00    1.24    0.00   96.79
02:39:54     all    0.69    0.00    1.01    0.02    0.00    0.23    0.00    0.88    0.00   97.14
02:39:55     all    0.97    0.00    1.03    0.21    0.00    0.36    0.00    0.82    0.00   96.61
02:39:56     all    1.24    0.00    1.26    0.08    0.00    0.29    0.00    2.04    0.00   95.07
02:39:57     all    0.50    0.00    0.99    0.06    0.00    0.34    0.00    1.18    0.00   96.89
02:39:58     all    0.42    0.00    0.97    0.04    0.00    0.34    0.00    0.97    0.00   97.22
02:39:59     all    0.40    0.00    0.93    0.04    0.00    0.36    0.00    0.97    0.00   97.28
02:40:00     all    0.69    0.00    1.11    0.06    0.00    0.36    0.00    0.99    0.00   96.76
02:40:01     all    0.90    0.00    1.41    0.02    0.00    0.27    0.00    1.43    0.00   95.95
02:40:02     all    0.46    0.00    0.88    0.04    0.00    0.25    0.00    0.99    0.00   97.35
